,symbol,optionType,expiration,strike,lastPrice,lastTradeDate,inTheMoney,maturity,S0,sigma,returns,method
217,AAPL,puts,2025-01-17,235.0,59.51,2023-10-18,True,457,175.608642578125,0.3336140696718757,0.25776186021099845,A
218,AAPL,puts,2023-12-01,250.0,74.65,2023-10-20,True,42,172.6525421142578,0.33342604704167844,0.2538606751369447,A
219,AAPL,puts,2024-12-20,270.0,96.28,2023-10-20,True,427,172.6525421142578,0.33342604704167844,0.2538606751369447,A
220,AAPL,puts,2026-01-16,245.0,72.0,2023-10-20,True,819,172.6525421142578,0.33342604704167844,0.2538606751369447,A
221,AAPL,calls,2023-12-15,75.0,107.78,2023-11-08,True,37,182.6493682861328,0.3323641190778157,0.2626814091503365,A
222,AAPL,puts,2023-12-22,230.0,47.4,2023-11-08,True,44,182.6493682861328,0.3323641190778157,0.2626814091503365,A
223,AAPL,calls,2024-01-19,310.0,0.01,2023-11-08,False,72,182.6493682861328,0.3323641190778157,0.2626814091503365,A
224,AAPL,calls,2024-02-16,70.0,113.47,2023-11-08,True,100,182.6493682861328,0.3323641190778157,0.2626814091503365,A
225,AAPL,calls,2024-02-16,295.0,0.01,2023-11-08,False,100,182.6493682861328,0.3323641190778157,0.2626814091503365,A
226,AAPL,puts,2024-02-16,55.0,0.01,2023-11-08,False,100,182.6493682861328,0.3323641190778157,0.2626814091503365,A
227,AAPL,calls,2024-03-15,60.0,122.65,2023-11-08,True,128,182.6493682861328,0.3323641190778157,0.2626814091503365,A
228,AAPL,calls,2024-03-15,65.0,118.46,2023-11-08,True,128,182.6493682861328,0.3323641190778157,0.2626814091503365,A
229,AAPL,calls,2024-03-15,280.0,0.02,2023-11-08,False,128,182.6493682861328,0.3323641190778157,0.2626814091503365,A
230,AAPL,calls,2024-06-21,65.0,119.25,2023-11-08,True,226,182.6493682861328,0.3323641190778157,0.2626814091503365,A
231,AAPL,calls,2024-09-20,55.0,129.29,2023-11-08,True,317,182.6493682861328,0.3323641190778157,0.2626814091503365,A
232,AAPL,calls,2024-09-20,60.0,124.4,2023-11-08,True,317,182.6493682861328,0.3323641190778157,0.2626814091503365,A
233,AAPL,calls,2024-09-20,80.0,105.43,2023-11-08,True,317,182.6493682861328,0.3323641190778157,0.2626814091503365,A
234,AAPL,calls,2024-12-20,50.0,134.41,2023-11-08,True,408,182.6493682861328,0.3323641190778157,0.2626814091503365,A
235,AAPL,calls,2024-12-20,305.0,0.4,2023-11-08,False,408,182.6493682861328,0.3323641190778157,0.2626814091503365,A
236,AAPL,calls,2025-06-20,50.0,135.5,2023-11-08,True,590,182.6493682861328,0.3323641190778157,0.2626814091503365,A
237,AAPL,calls,2025-06-20,80.0,107.28,2023-11-08,True,590,182.6493682861328,0.3323641190778157,0.2626814091503365,A
238,AAPL,calls,2025-06-20,95.0,95.09,2023-11-08,True,590,182.6493682861328,0.3323641190778157,0.2626814091503365,A
239,AAPL,puts,2025-09-19,75.0,0.71,2023-11-08,False,681,182.6493682861328,0.3323641190778157,0.2626814091503365,A
240,AAPL,puts,2025-09-19,225.0,43.8,2023-11-08,True,681,182.6493682861328,0.3323641190778157,0.2626814091503365,A
241,AAPL,puts,2025-09-19,245.0,62.55,2023-11-08,True,681,182.6493682861328,0.3323641190778157,0.2626814091503365,A
242,AAPL,puts,2025-09-19,250.0,67.55,2023-11-08,True,681,182.6493682861328,0.3323641190778157,0.2626814091503365,A
243,AAPL,puts,2025-09-19,265.0,82.55,2023-11-08,True,681,182.6493682861328,0.3323641190778157,0.2626814091503365,A
244,AAPL,calls,2025-12-19,50.0,135.88,2023-11-08,True,772,182.6493682861328,0.3323641190778157,0.2626814091503365,A
245,AAPL,calls,2025-12-19,125.0,72.08,2023-11-08,True,772,182.6493682861328,0.3323641190778157,0.2626814091503365,A
246,AAPL,calls,2023-12-15,275.0,0.01,2023-10-12,False,64,180.4722442626953,0.3340596261235977,0.2642324637747334,A
247,AAPL,puts,2024-12-20,280.0,97.8,2023-10-12,True,435,180.4722442626953,0.3340596261235977,0.2642324637747334,A
248,AAPL,calls,2023-12-15,285.0,0.01,2023-10-10,False,66,178.15528869628906,0.33431027325409357,0.2619880903518279,A
249,AAPL,calls,2023-12-15,290.0,0.01,2023-10-10,False,66,178.15528869628906,0.33431027325409357,0.2619880903518279,A
250,AAPL,calls,2024-04-19,270.0,0.12,2023-10-10,False,192,178.15528869628906,0.33431027325409357,0.2619880903518279,A
251,AAPL,puts,2026-01-16,70.0,1.05,2023-10-10,False,829,178.15528869628906,0.33431027325409357,0.2619880903518279,A
252,AAPL,puts,2023-12-15,225.0,51.15,2023-10-04,True,72,173.4315185546875,0.334760215907663,0.25726381790355163,A
253,AAPL,puts,2024-01-19,320.0,147.0,2023-10-04,True,107,173.4315185546875,0.334760215907663,0.25726381790355163,A
254,AAPL,calls,2025-06-20,90.0,91.11,2023-10-04,True,625,173.4315185546875,0.334760215907663,0.25726381790355163,A
255,AAPL,puts,2025-06-20,270.0,97.5,2023-10-04,True,625,173.4315185546875,0.334760215907663,0.25726381790355163,A
256,AAPL,puts,2023-12-15,255.0,79.1,2023-10-19,True,57,175.22915649414062,0.3334829474494636,0.2571100239439912,A
257,AAPL,puts,2023-12-15,260.0,84.27,2023-10-19,True,57,175.22915649414062,0.3334829474494636,0.2571100239439912,A
258,AAPL,puts,2024-12-20,230.0,53.05,2023-10-19,True,428,175.22915649414062,0.3334829474494636,0.2571100239439912,A
259,AAPL,puts,2025-01-17,280.0,103.4,2023-10-19,True,456,175.22915649414062,0.3334829474494636,0.2571100239439912,A
260,AAPL,puts,2023-12-15,275.0,101.5,2023-10-02,True,74,173.52139282226562,0.33499594366942215,0.25778921447566044,A
261,AAPL,calls,2024-02-16,95.0,76.0,2023-10-26,True,113,166.67042541503906,0.3331637758715825,0.24582751053848576,A
262,AAPL,calls,2024-12-20,70.0,101.1,2023-10-26,True,421,166.67042541503906,0.3331637758715825,0.24582751053848576,A
263,AAPL,calls,2024-12-20,90.0,81.85,2023-10-26,True,421,166.67042541503906,0.3331637758715825,0.24582751053848576,A
264,AAPL,puts,2025-01-17,310.0,143.01,2023-10-26,True,449,166.67042541503906,0.3331637758715825,0.24582751053848576,A
265,AAPL,puts,2025-06-20,75.0,1.0,2023-10-26,False,603,166.67042541503906,0.3331637758715825,0.24582751053848576,A
266,AAPL,calls,2024-02-16,115.0,68.71,2023-11-07,True,101,181.58078002929688,0.33248921442213447,0.26169649354955693,A
267,AAPL,calls,2024-02-16,285.0,0.02,2023-11-07,False,101,181.58078002929688,0.33248921442213447,0.26169649354955693,A
268,AAPL,calls,2024-03-15,285.0,0.03,2023-11-07,False,129,181.58078002929688,0.33248921442213447,0.26169649354955693,A
269,AAPL,puts,2024-03-15,55.0,0.01,2023-11-07,False,129,181.58078002929688,0.33248921442213447,0.26169649354955693,A
270,AAPL,puts,2024-03-15,75.0,0.05,2023-11-07,False,129,181.58078002929688,0.33248921442213447,0.26169649354955693,A
271,AAPL,calls,2024-04-19,90.0,92.23,2023-11-07,True,164,181.58078002929688,0.33248921442213447,0.26169649354955693,A
272,AAPL,calls,2025-01-17,55.0,126.55,2023-11-07,True,437,181.58078002929688,0.33248921442213447,0.26169649354955693,A
273,AAPL,puts,2025-01-17,270.0,89.55,2023-11-07,True,437,181.58078002929688,0.33248921442213447,0.26169649354955693,A
274,AAPL,puts,2025-06-20,80.0,0.75,2023-11-07,False,591,181.58078002929688,0.33248921442213447,0.26169649354955693,A
275,AAPL,calls,2025-09-19,155.0,49.0,2023-11-07,True,682,181.58078002929688,0.33248921442213447,0.26169649354955693,A
276,AAPL,calls,2025-09-19,235.0,10.95,2023-11-07,False,682,181.58078002929688,0.33248921442213447,0.26169649354955693,A
277,AAPL,puts,2026-01-16,75.0,1.04,2023-11-07,False,801,181.58078002929688,0.33248921442213447,0.26169649354955693,A
278,AAPL,puts,2026-01-16,300.0,118.4,2023-11-07,True,801,181.58078002929688,0.33248921442213447,0.26169649354955693,A
279,AAPL,calls,2024-02-16,315.0,0.03,2023-09-15,False,154,174.77972412109375,0.33594807963481843,0.2616270036304574,A
280,AAPL,puts,2024-02-16,215.0,36.39,2023-10-11,True,128,179.5634307861328,0.33418962969032256,0.26340291480169314,A
281,AAPL,puts,2024-06-21,255.0,75.61,2023-10-11,True,254,179.5634307861328,0.33418962969032256,0.26340291480169314,A
282,AAPL,calls,2024-12-20,55.0,126.31,2023-10-11,True,436,179.5634307861328,0.33418962969032256,0.26340291480169314,A
283,AAPL,puts,2026-01-16,310.0,131.81,2023-10-11,True,828,179.5634307861328,0.33418962969032256,0.26340291480169314,A
284,AAPL,puts,2024-03-15,250.0,80.6,2023-09-28,True,169,170.46542358398438,0.335208760721079,0.25451106801867035,A
285,AAPL,puts,2025-12-19,240.0,69.95,2023-09-28,True,813,170.46542358398438,0.335208760721079,0.25451106801867035,A
286,AAPL,calls,2025-01-17,65.0,109.27,2023-09-27,True,478,170.20574951171875,0.33534524239780145,0.25440072933538893,A
287,AAPL,puts,2025-01-17,230.0,61.45,2023-09-27,True,478,170.20574951171875,0.33534524239780145,0.25440072933538893,A
288,AAPL,calls,2025-06-20,85.0,96.8,2023-09-22,True,637,174.5600128173828,0.33552278300962174,0.26029708047127526,A
289,AAPL,puts,2025-12-19,310.0,134.86,2023-09-25,True,816,175.84832763671875,0.335398303529683,0.26161873690285553,A
290,AAPL,puts,2026-01-16,265.0,87.25,2023-09-20,True,849,175.2591094970703,0.33576158687924756,0.26155831894221837,A
291,AMZN,calls,2023-11-24,107.0,15.6,2023-10-26,True,29,119.56999969482422,0.3640895323747041,0.06335287127008252,A
292,AMZN,calls,2023-11-24,108.0,14.75,2023-10-26,True,29,119.56999969482422,0.3640895323747041,0.06335287127008252,A
293,AMZN,puts,2024-01-19,190.0,70.65,2023-10-26,True,85,119.56999969482422,0.3640895323747041,0.06335287127008252,A
294,AMZN,calls,2024-06-21,55.0,66.85,2023-10-26,True,239,119.56999969482422,0.3640895323747041,0.06335287127008252,A
295,AMZN,puts,2024-06-21,87.5,3.0,2023-10-26,False,239,119.56999969482422,0.3640895323747041,0.06335287127008252,A
296,AMZN,calls,2024-09-20,55.0,67.85,2023-10-26,True,330,119.56999969482422,0.3640895323747041,0.06335287127008252,A
297,AMZN,calls,2025-06-20,60.0,68.1,2023-10-26,True,603,119.56999969482422,0.3640895323747041,0.06335287127008252,A
298,AMZN,calls,2025-09-19,75.0,56.06,2023-10-26,True,694,119.56999969482422,0.3640895323747041,0.06335287127008252,A
299,AMZN,puts,2025-09-19,160.0,44.45,2023-10-26,True,694,119.56999969482422,0.3640895323747041,0.06335287127008252,A
300,AMZN,calls,2023-11-24,114.0,22.7,2023-11-01,True,23,137.0,0.36535628975756756,0.09094453057746163,A
301,AMZN,calls,2023-12-08,114.0,24.25,2023-11-01,True,37,137.0,0.36535628975756756,0.09094453057746163,A
302,AMZN,puts,2023-12-15,65.0,0.01,2023-11-01,False,44,137.0,0.36535628975756756,0.09094453057746163,A
303,AMZN,calls,2024-01-19,66.0,70.5,2023-11-01,True,79,137.0,0.36535628975756756,0.09094453057746163,A
304,AMZN,puts,2024-01-19,162.5,27.6,2023-11-01,True,79,137.0,0.36535628975756756,0.09094453057746163,A
305,AMZN,calls,2024-04-19,85.0,53.69,2023-11-01,True,170,137.0,0.36535628975756756,0.09094453057746163,A
306,AMZN,calls,2024-09-20,45.0,93.0,2023-11-01,True,324,137.0,0.36535628975756756,0.09094453057746163,A
307,AMZN,calls,2025-09-19,105.0,48.8,2023-11-01,True,688,137.0,0.36535628975756756,0.09094453057746163,A
308,AMZN,puts,2025-09-19,115.0,11.7,2023-11-01,False,688,137.0,0.36535628975756756,0.09094453057746163,A
309,AMZN,puts,2023-11-24,70.0,0.01,2023-11-14,False,10,145.8000030517578,0.36450813812503613,0.10291987806357188,A
310,AMZN,calls,2023-12-01,70.0,76.15,2023-11-14,True,17,145.8000030517578,0.36450813812503613,0.10291987806357188,A
311,AMZN,puts,2023-12-01,180.0,34.1,2023-11-14,True,17,145.8000030517578,0.36450813812503613,0.10291987806357188,A
312,AMZN,puts,2023-12-15,75.0,0.01,2023-11-14,False,31,145.8000030517578,0.36450813812503613,0.10291987806357188,A
313,AMZN,calls,2023-12-22,123.0,24.97,2023-11-14,True,38,145.8000030517578,0.36450813812503613,0.10291987806357188,A
314,AMZN,calls,2023-12-22,124.0,23.29,2023-11-14,True,38,145.8000030517578,0.36450813812503613,0.10291987806357188,A
315,AMZN,puts,2023-12-22,157.5,12.2,2023-11-14,True,38,145.8000030517578,0.36450813812503613,0.10291987806357188,A
316,AMZN,calls,2023-12-29,80.0,67.29,2023-11-14,True,45,145.8000030517578,0.36450813812503613,0.10291987806357188,A
317,AMZN,puts,2023-12-29,160.0,13.85,2023-11-14,True,45,145.8000030517578,0.36450813812503613,0.10291987806357188,A
318,AMZN,calls,2024-01-19,52.0,94.65,2023-11-14,True,66,145.8000030517578,0.36450813812503613,0.10291987806357188,A
319,AMZN,calls,2024-01-19,59.0,88.21,2023-11-14,True,66,145.8000030517578,0.36450813812503613,0.10291987806357188,A
320,AMZN,calls,2024-01-19,73.0,73.67,2023-11-14,True,66,145.8000030517578,0.36450813812503613,0.10291987806357188,A
321,AMZN,calls,2024-01-19,79.0,68.37,2023-11-14,True,66,145.8000030517578,0.36450813812503613,0.10291987806357188,A
322,AMZN,calls,2024-01-19,83.0,64.46,2023-11-14,True,66,145.8000030517578,0.36450813812503613,0.10291987806357188,A
323,AMZN,calls,2024-01-19,84.0,63.42,2023-11-14,True,66,145.8000030517578,0.36450813812503613,0.10291987806357188,A
324,AMZN,calls,2024-01-19,86.0,60.9,2023-11-14,True,66,145.8000030517578,0.36450813812503613,0.10291987806357188,A
325,AMZN,calls,2024-01-19,92.0,55.6,2023-11-14,True,66,145.8000030517578,0.36450813812503613,0.10291987806357188,A
326,AMZN,calls,2024-01-19,96.0,50.5,2023-11-14,True,66,145.8000030517578,0.36450813812503613,0.10291987806357188,A
327,AMZN,calls,2024-01-19,176.0,0.31,2023-11-14,False,66,145.8000030517578,0.36450813812503613,0.10291987806357188,A
328,AMZN,calls,2024-01-19,242.5,0.01,2023-11-14,False,66,145.8000030517578,0.36450813812503613,0.10291987806357188,A
329,AMZN,puts,2024-01-19,62.0,0.01,2023-11-14,False,66,145.8000030517578,0.36450813812503613,0.10291987806357188,A
330,AMZN,puts,2024-01-19,64.0,0.01,2023-11-14,False,66,145.8000030517578,0.36450813812503613,0.10291987806357188,A
331,AMZN,puts,2024-01-19,65.0,0.01,2023-11-14,False,66,145.8000030517578,0.36450813812503613,0.10291987806357188,A
332,AMZN,puts,2024-01-19,67.0,0.01,2023-11-14,False,66,145.8000030517578,0.36450813812503613,0.10291987806357188,A
333,AMZN,puts,2024-01-19,68.0,0.01,2023-11-14,False,66,145.8000030517578,0.36450813812503613,0.10291987806357188,A
334,AMZN,puts,2024-01-19,69.0,0.01,2023-11-14,False,66,145.8000030517578,0.36450813812503613,0.10291987806357188,A
335,AMZN,puts,2024-01-19,79.0,0.02,2023-11-14,False,66,145.8000030517578,0.36450813812503613,0.10291987806357188,A
336,AMZN,puts,2024-01-19,156.5,12.0,2023-11-14,True,66,145.8000030517578,0.36450813812503613,0.10291987806357188,A
337,AMZN,puts,2024-01-19,160.5,14.9,2023-11-14,True,66,145.8000030517578,0.36450813812503613,0.10291987806357188,A
338,AMZN,puts,2024-01-19,164.0,18.31,2023-11-14,True,66,145.8000030517578,0.36450813812503613,0.10291987806357188,A
339,AMZN,puts,2024-01-19,169.0,23.1,2023-11-14,True,66,145.8000030517578,0.36450813812503613,0.10291987806357188,A
340,AMZN,puts,2024-01-19,177.0,31.05,2023-11-14,True,66,145.8000030517578,0.36450813812503613,0.10291987806357188,A
341,AMZN,puts,2024-01-19,179.5,33.55,2023-11-14,True,66,145.8000030517578,0.36450813812503613,0.10291987806357188,A
342,AMZN,puts,2024-01-19,230.0,84.1,2023-11-14,True,66,145.8000030517578,0.36450813812503613,0.10291987806357188,A
343,AMZN,calls,2024-02-16,75.0,72.11,2023-11-14,True,94,145.8000030517578,0.36450813812503613,0.10291987806357188,A
344,AMZN,calls,2024-02-16,85.0,62.6,2023-11-14,True,94,145.8000030517578,0.36450813812503613,0.10291987806357188,A
345,AMZN,calls,2024-03-15,85.0,63.78,2023-11-14,True,122,145.8000030517578,0.36450813812503613,0.10291987806357188,A
346,AMZN,calls,2024-04-19,75.0,73.67,2023-11-14,True,157,145.8000030517578,0.36450813812503613,0.10291987806357188,A
347,AMZN,calls,2024-04-19,105.0,45.9,2023-11-14,True,157,145.8000030517578,0.36450813812503613,0.10291987806357188,A
348,AMZN,calls,2024-06-21,65.0,83.53,2023-11-14,True,220,145.8000030517578,0.36450813812503613,0.10291987806357188,A
349,AMZN,calls,2024-06-21,90.0,61.0,2023-11-14,True,220,145.8000030517578,0.36450813812503613,0.10291987806357188,A
350,AMZN,calls,2024-06-21,94.0,56.75,2023-11-14,True,220,145.8000030517578,0.36450813812503613,0.10291987806357188,A
351,AMZN,calls,2024-06-21,99.0,52.2,2023-11-14,True,220,145.8000030517578,0.36450813812503613,0.10291987806357188,A
352,AMZN,calls,2024-06-21,107.5,44.87,2023-11-14,True,220,145.8000030517578,0.36450813812503613,0.10291987806357188,A
353,AMZN,puts,2024-06-21,58.0,0.13,2023-11-14,False,220,145.8000030517578,0.36450813812503613,0.10291987806357188,A
354,AMZN,puts,2024-06-21,65.0,0.22,2023-11-14,False,220,145.8000030517578,0.36450813812503613,0.10291987806357188,A
355,AMZN,puts,2024-06-21,66.0,0.22,2023-11-14,False,220,145.8000030517578,0.36450813812503613,0.10291987806357188,A
356,AMZN,puts,2024-06-21,68.0,0.23,2023-11-14,False,220,145.8000030517578,0.36450813812503613,0.10291987806357188,A
357,AMZN,puts,2024-06-21,83.0,0.59,2023-11-14,False,220,145.8000030517578,0.36450813812503613,0.10291987806357188,A
358,AMZN,puts,2024-06-21,84.0,0.62,2023-11-14,False,220,145.8000030517578,0.36450813812503613,0.10291987806357188,A
359,AMZN,puts,2024-06-21,92.5,1.0,2023-11-14,False,220,145.8000030517578,0.36450813812503613,0.10291987806357188,A
360,AMZN,puts,2024-06-21,175.0,30.34,2023-11-14,True,220,145.8000030517578,0.36450813812503613,0.10291987806357188,A
361,AMZN,puts,2024-09-20,50.0,0.14,2023-11-14,False,311,145.8000030517578,0.36450813812503613,0.10291987806357188,A
362,AMZN,puts,2024-09-20,75.0,0.68,2023-11-14,False,311,145.8000030517578,0.36450813812503613,0.10291987806357188,A
363,AMZN,calls,2025-01-17,50.0,99.97,2023-11-14,True,430,145.8000030517578,0.36450813812503613,0.10291987806357188,A
364,AMZN,calls,2025-01-17,60.0,91.07,2023-11-14,True,430,145.8000030517578,0.36450813812503613,0.10291987806357188,A
365,AMZN,puts,2025-06-20,85.0,2.82,2023-11-14,False,584,145.8000030517578,0.36450813812503613,0.10291987806357188,A
366,AMZN,calls,2025-09-19,175.0,19.98,2023-11-14,False,675,145.8000030517578,0.36450813812503613,0.10291987806357188,A
367,AMZN,puts,2025-09-19,70.0,1.77,2023-11-14,False,675,145.8000030517578,0.36450813812503613,0.10291987806357188,A
368,AMZN,puts,2025-09-19,125.0,12.0,2023-11-14,False,675,145.8000030517578,0.36450813812503613,0.10291987806357188,A
369,AMZN,puts,2025-09-19,180.0,39.71,2023-11-14,True,675,145.8000030517578,0.36450813812503613,0.10291987806357188,A
370,AMZN,puts,2025-12-19,55.0,1.14,2023-11-14,False,766,145.8000030517578,0.36450813812503613,0.10291987806357188,A
371,AMZN,puts,2025-12-19,200.0,55.7,2023-11-14,True,766,145.8000030517578,0.36450813812503613,0.10291987806357188,A
372,AMZN,puts,2026-01-16,210.0,64.22,2023-11-14,True,794,145.8000030517578,0.36450813812503613,0.10291987806357188,A
373,AMZN,puts,2023-11-24,75.0,0.01,2023-10-27,False,28,127.73999786376952,0.36516166764002495,0.07683473862053843,A
374,AMZN,calls,2023-12-01,108.0,21.0,2023-10-27,True,35,127.73999786376952,0.36516166764002495,0.07683473862053843,A
375,AMZN,calls,2023-12-01,113.0,17.3,2023-10-27,True,35,127.73999786376952,0.36516166764002495,0.07683473862053843,A
376,AMZN,puts,2024-01-19,53.0,0.01,2023-10-27,False,84,127.73999786376952,0.36516166764002495,0.07683473862053843,A
377,AMZN,puts,2024-01-19,54.0,0.01,2023-10-27,False,84,127.73999786376952,0.36516166764002495,0.07683473862053843,A
378,AMZN,puts,2024-01-19,55.0,0.01,2023-10-27,False,84,127.73999786376952,0.36516166764002495,0.07683473862053843,A
379,AMZN,puts,2024-01-19,57.0,0.01,2023-10-27,False,84,127.73999786376952,0.36516166764002495,0.07683473862053843,A
380,AMZN,puts,2024-01-19,58.0,0.01,2023-10-27,False,84,127.73999786376952,0.36516166764002495,0.07683473862053843,A
381,AMZN,puts,2024-01-19,161.75,33.85,2023-10-27,True,84,127.73999786376952,0.36516166764002495,0.07683473862053843,A
382,AMZN,puts,2024-01-19,182.0,51.92,2023-10-27,True,84,127.73999786376952,0.36516166764002495,0.07683473862053843,A
383,AMZN,puts,2024-01-19,255.0,127.0,2023-10-27,True,84,127.73999786376952,0.36516166764002495,0.07683473862053843,A
384,AMZN,puts,2024-03-15,200.0,72.34,2023-10-27,True,140,127.73999786376952,0.36516166764002495,0.07683473862053843,A
385,AMZN,calls,2024-04-19,70.0,60.14,2023-10-27,True,175,127.73999786376952,0.36516166764002495,0.07683473862053843,A
386,AMZN,calls,2024-06-21,52.0,78.5,2023-10-27,True,238,127.73999786376952,0.36516166764002495,0.07683473862053843,A
387,AMZN,calls,2024-06-21,56.0,76.5,2023-10-27,True,238,127.73999786376952,0.36516166764002495,0.07683473862053843,A
388,AMZN,puts,2024-06-21,56.0,0.24,2023-10-27,False,238,127.73999786376952,0.36516166764002495,0.07683473862053843,A
